Fe,Co,Ni,V,Mo,Cr,Cu,Mn,C,W,Ta,Nb,Al,Ti,Si,Ms,logHc,logTc,logER,logElong,logHV,logCost
81.5,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,2.592176757,3.075736696,1.32056168,1.602059991,2.117668941,0.824776462
89.9,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03,2.689308859,3.050402959,1.312811826,1.602059991,2.035829825,0.586587305
65.1,0,34.9,0,0,0,0,0,0,0,0,0,0,0,0,1.81,1.406199424,2.702033976,1.215373153,1.11058971,2.385606274,0.722633923
63.2,0,36.8,0,0,0,0,0,0,0,0,0,0,0,0,1.82,1.406710459,2.733052744,1.215108581,1.184691431,2.382017043,0.743509765
61.2,0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,1.81,1.516667559,2.778556403,1.190331698,0.959041392,2.437750563,0.764176132
65.1,0,34.9,0,0,0,0,0,0,0,0,0,0,0,0,1.81,1.406199424,2.702033976,1.215373153,0.982271233,2.414973348,0.722633923
63.2,0,36.8,0,0,0,0,0,0,0,0,0,0,0,0,1.82,1.406710459,2.733052744,1.215108581,0.838849091,2.434568904,0.743509765
61.2,0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,1.81,1.516667559,2.778556403,1.190051418,0.681241237,2.515873844,0.764176132
65.1,0,34.9,0,0,0,0,0,0,0,0,0,0,0,0,1.81,1.406199424,2.702033976,1.215108581,0.886490725,2.416640507,0.722633923
63.2,0,36.8,0,0,0,0,0,0,0,0,0,0,0,0,1.82,1.406710459,2.733052744,1.214843848,0.84509804,2.42975228,0.743509765
61.2,0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,1.81,1.516667559,2.778556403,1.190051418,0.414973348,2.44870632,0.764176132
65.1,0,34.9,0,0,0,0,0,0,0,0,0,0,0,0,1.81,1.406199424,2.702033976,1.215108581,1.096910013,2.346352974,0.722633923
63.2,0,36.8,0,0,0,0,0,0,0,0,0,0,0,0,1.82,1.406710459,2.733052744,1.214843848,0.995635195,2.390935107,0.743509765
61.2,0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,1.81,1.516667559,2.778556403,1.190051418,0.763427994,2.42975228,0.764176132
65.1,0,34.9,0,0,0,0,0,0,0,0,0,0,0,0,1.81,1.406199424,2.702033976,1.215108581,1.469822016,2.1430148,0.722633923
63.2,0,36.8,0,0,0,0,0,0,0,0,0,0,0,0,1.82,1.406710459,2.733052744,1.214843848,1.442479769,2.278753601,0.743509765
61.2,0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,1.81,1.516667559,2.778556403,1.189490314,1.369215857,2.238046103,0.764176132
44,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1.55,1.236285277,2.926342447,1.001733713,0.740362689,2.72110132,0.910624405
54,0,46,0,0,0,0,0,0,0,0,0,0,0,0,1.72,1.29578694,2.864511081,1.059563418,0.806179974,2.674879504,0.831869774
56,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.363799945,2.845718018,1.100370545,1.198657087,2.667107248,0.814247596
57,0,43,0,0,0,0,0,0,0,0,0,0,0,0,1.77,1.406710459,2.835056102,1.117602692,1.086359831,2.656519829,0.804820679
17,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,3.392151545,3.095866453,1.255272505,1.643452676,2.140633725,1.439963936
25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,3.33215355,3.071513805,1.380211242,1.643452676,2.196756331,1.39846085
27,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,3.31576259,3.065206128,1.322219295,0.889301703,2.219243872,1.387389826
31,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,3.31576259,3.071513805,1.431363764,0.889301703,2.269256027,1.364175633
30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,3.281001533,3.070407322,1.537819095,0.889301703,2.256356886,1.370142847
32,68,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,3.243211732,3.072617477,1.556302501,0.889301703,2.282259483,1.35831564
31,69,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,3.201820287,3.071513805,1.608526034,0.889301703,2.269256027,1.364175633
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,3.347948323,3.140130778,0.992111488,0.84509804,2.198657087,1.515873844
8.81,59.65,31.54,0,0,0,0,0,0,0,0,0,0,0,0,1.43,3.110306822,3.086644521,0.889301703,1.73239376,2.096910013,1.38219721
13.18,39.65,47.17,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3.053078443,3.044735697,0.94792362,0.982271233,2.093421685,1.29578694
17.52,19.77,62.71,0,0,0,0,0,0,0,0,0,0,0,0,1.19,2.930174451,2.985606083,1.019531685,1.643452676,2.08278537,1.188084374
21.84,0,78.16,0,0,0,0,0,0,0,0,0,0,0,0,1.04,2.457094308,2.926548225,1.169086357,1.903089987,2.130333768,1.044147621
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,3.375006647,3.140130778,0.958563883,0.84509804,2.068185862,1.515873844
8.81,59.65,31.54,0,0,0,0,0,0,0,0,0,0,0,0,1.46,2.83021002,3.086644521,0.877371346,1.73239376,1.86923172,1.38219721
13.18,39.65,47.17,0,0,0,0,0,0,0,0,0,0,0,0,1.34,2.60836555,3.044735697,0.8876173,0.982271233,1.897627091,1.29578694
17.52,19.77,62.71,0,0,0,0,0,0,0,0,0,0,0,0,1.17,2.480567425,2.985606083,0.938519725,1.643452676,1.939519253,1.188084374
21.84,0,78.16,0,0,0,0,0,0,0,0,0,0,0,0,1.09,1.803866634,2.926548225,1.109240969,1.903089987,2.021189299,1.044147621
30.6,69.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,3.505015598,3.08170727,1.480868924,0.889301703,2.348304863,1.36660971
39.8,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,3.645083151,3.095169351,1.15896526,0.811575006,2.397940009,1.308137379
55.5,44.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,3.646645805,3.101747074,1.048441804,0.748188027,2.419955748,1.183554534
60.3,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,3.511450187,3.100715087,1.066325925,0.650307523,2.380211242,1.136720567
70.1,29.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,3.492967014,3.101403351,1.251881455,0.798650645,2.334453751,1.019946682
30.1,0,69.9,0,0,0,0,0,0,0,0,0,0,0,0,1.29,2.641156702,2.942504106,1.137670537,0.889301703,2.178976947,0.999130541
40.3,0,59.7,0,0,0,0,0,0,0,0,0,0,0,0,1.38,2.554004321,2.944975908,1.063708559,0.740362689,2.195899652,0.936010796
55,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1.69,2.59098665,2.930949031,1.077367905,1.84509804,2.146128036,0.822821645
59.9,0,40.1,0,0,0,0,0,0,0,0,0,0,0,0,1.72,2.693181541,2.919601024,1.169086357,0.860936621,2.152288344,0.777426822
70.2,0,29.8,0,0,0,0,0,0,0,0,0,0,0,0,1.73,2.798415828,2.826074803,1.238547888,1.096910013,2.086359831,0.660865478
49.5,0,49.4,0,0,0,0.4,0.3,0,0,0,0,0,0,0.4,1.62,2.301029996,2.894731324,0.948412966,0.707570176,2.439332694,0.862727528
49.5,0,49.4,0,0,0,0.4,0.3,0,0,0,0,0,0,0.4,1.62,2,2.894731324,0.948412966,0.707570176,2.278753601,0.862727528
18.6,0,76.8,4.6,0,0,0,0,0,0,0,0,0,0,0,0.78,2.678936994,2.839314606,1.484014963,0.579783597,2.92739603,1.414137362
20.2,0,76.7,0,3.1,0,0,0,0,0,0,0,0,0,0,0.9,2.59098665,2.861187793,1.651084089,1.204119983,2.086929024,1.102090526
70,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1.23,1.477121255,2.760731507,1.238547888,1.096910013,2.409730293,0.663700925
70,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.414973348,2.760731507,1.238547888,1.096910013,2.409730293,0.663700925
70,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1.29,1.278753601,2.760731507,1.238547888,1.096910013,2.409730293,0.663700925
70,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1.56,1.322219295,2.760731507,1.238547888,1.096910013,2.409730293,0.663700925
49.25,49.25,0,1.5,0,0,0,0,0,0,0,0,0,0,0,2.23,3.005609445,3.092513621,1.475089803,0.866287339,2.42373725,1.337858429
49.25,49.25,0,1.5,0,0,0,0,0,0,0,0,0,0,0,2.24,2.984977126,3.092513621,1.475089803,0.866287339,2.42373725,1.337858429
49.25,49.25,0,1.5,0,0,0,0,0,0,0,0,0,0,0,2.21,3.027757205,3.092513621,1.475089803,0.866287339,2.42373725,1.337858429
49.25,49.25,0,1.5,0,0,0,0,0,0,0,0,0,0,0,2.3,2.583198774,3.092513621,1.475089803,0.866287339,2.42373725,1.337858429
49.25,49.25,0,1.5,0,0,0,0,0,0,0,0,0,0,0,2.28,2.545307116,3.092513621,1.475089803,0.866287339,2.42373725,1.337858429
49.25,49.25,0,1.5,0,0,0,0,0,0,0,0,0,0,0,2.26,2.64246452,3.092513621,1.475089803,0.866287339,2.42373725,1.337858429
